date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site,marketing_channel
01/12/2020,6884,505,credit,80.17,575,10,YouTube Ads
01/12/2020,12500,514,paypal,548.26,622,55,YouTube Ads
01/12/2020,2353,508,paypal,62.91,522,12,Facebook Ads
01/12/2020,3275,511,paypal,80.19,512,10,Google Search Ads
01/12/2020,15806,515,paypal,25.58,537,8,Google Search Ads
01/12/2020,4284,510,paypal,137.31,556,16,Organic/Direct
01/12/2020,19230,510,credit,176.56,606,21,YouTube Ads
01/12/2020,8110,502,credit,180.28,534,17,Email Marketing
01/12/2020,17926,505,credit,349.22,566,9,YouTube Ads
01/12/2020,4890,510,paypal,252.16,549,18,Email Marketing
01/12/2020,10984,510,paypal,97.3,521,9,YouTube Ads
01/12/2020,1975,504,paypal,319.98,544,26,Google Search Ads
01/12/2020,332,503,credit,29.53,503,6,Google Search Ads
01/12/2020,10400,511,paypal,398.42,558,12,Facebook Ads
01/12/2020,5609,507,paypal,218.85,539,14,Organic/Direct
01/12/2020,5297,513,paypal,368.39,546,27,Email Marketing
01/12/2020,19965,511,paypal,151.42,534,13,Facebook Ads
01/12/2020,12247,508,paypal,266.81,536,22,Facebook Ads
01/12/2020,597,501,paypal,551.94,597,27,Organic/Direct
01/12/2020,1908,504,credit,54.87,580,6,Facebook Ads
01/12/2020,6945,510,credit,261.57,532,8,YouTube Ads
01/12/2020,3812,508,paypal,666.92,648,27,Email Marketing
01/12/2020,2453,513,credit,261.16,582,31,YouTube Ads
01/12/2020,15476,509,credit,147.96,589,17,Facebook Ads
01/12/2020,18484,502,credit,119.51,597,17,Email Marketing
01/12/2020,19456,511,credit,270.31,589,15,Organic/Direct
01/12/2020,7929,512,credit,169.4,562,10,Google Search Ads
01/12/2020,13819,515,paypal,127.39,513,7,Email Marketing
01/12/2020,5768,503,credit,130.56,551,18,Facebook Ads
01/12/2020,19189,515,credit,24.15,573,8,Email Marketing
01/12/2020,5423,515,credit,482.38,575,20,Organic/Direct
01/12/2020,18553,503,credit,9.1,555,6,YouTube Ads
01/12/2020,16596,502,paypal,136.55,517,8,Google Search Ads
01/12/2020,6984,515,paypal,143.81,561,19,Organic/Direct
01/12/2020,11354,508,credit,609.26,582,24,Google Search Ads
01/12/2020,3569,508,credit,405.45,575,29,Facebook Ads
01/12/2020,15591,515,credit,193.51,594,20,YouTube Ads
01/12/2020,4549,507,paypal,167.3,594,21,Organic/Direct
01/12/2020,15091,513,paypal,61.11,537,10,Organic/Direct
01/12/2020,18349,511,paypal,93.07,569,14,Google Search Ads
01/12/2020,17517,508,credit,42.01,516,8,Organic/Direct
01/12/2020,13837,504,credit,56.91,553,10,Google Search Ads
01/12/2020,10974,512,credit,58.21,549,10,Google Search Ads
01/12/2020,7121,512,paypal,64.25,604,9,Organic/Direct
01/12/2020,3423,502,paypal,354.49,539,16,YouTube Ads
01/12/2020,18088,507,paypal,105.89,579,10,Organic/Direct
01/12/2020,7639,509,paypal,3.07,545,6,Google Search Ads
01/12/2020,6763,509,paypal,274.82,531,32,Google Search Ads
01/12/2020,7026,502,credit,55.98,596,10,Facebook Ads
01/12/2020,8204,513,paypal,170.08,567,18,Email Marketing
01/12/2020,5403,505,paypal,263.67,617,27,YouTube Ads
01/12/2020,11784,514,credit,99.9,591,13,Email Marketing
01/12/2020,6182,502,paypal,24.41,572,8,Google Search Ads
01/12/2020,8631,503,paypal,177.85,520,7,Facebook Ads
01/12/2020,4903,511,paypal,505.77,546,49,Google Search Ads
01/12/2020,18558,503,paypal,758.31,549,67,Organic/Direct
01/12/2020,2328,505,paypal,134.09,568,16,Google Search Ads
01/12/2020,17105,506,credit,325.53,576,28,Facebook Ads
01/12/2020,19425,512,credit,121.64,573,18,YouTube Ads
01/12/2020,2290,513,credit,42.32,588,10,Google Search Ads
01/12/2020,4877,502,paypal,3,535,6,YouTube Ads
01/12/2020,19959,501,paypal,33.99,576,9,Google Search Ads
01/12/2020,14560,503,paypal,4.22,508,6,YouTube Ads
01/12/2020,9723,504,credit,33.17,530,8,Google Search Ads
01/12/2020,18429,506,credit,38.23,585,10,YouTube Ads
01/12/2020,8261,509,paypal,1.81,594,6,Facebook Ads
01/12/2020,1382,515,credit,398.86,554,22,Google Search Ads
01/12/2020,11888,502,credit,26.79,536,7,Google Search Ads
01/12/2020,11204,504,paypal,250.84,519,21,Organic/Direct
01/12/2020,18302,504,paypal,90.12,577,8,Google Search Ads
01/12/2020,5091,504,credit,105.91,553,15,Facebook Ads
01/12/2020,1717,505,paypal,11.44,511,7,Organic/Direct
01/12/2020,10167,505,paypal,125.55,587,15,Organic/Direct
01/12/2020,18260,504,paypal,12.51,508,7,Google Search Ads
01/12/2020,16506,512,credit,161.78,543,19,YouTube Ads
01/12/2020,2361,507,credit,27.85,502,8,Organic/Direct
01/12/2020,15273,514,paypal,190.88,601,8,Organic/Direct
01/12/2020,7059,514,credit,357.19,609,29,Email Marketing
01/12/2020,9840,505,paypal,37.82,514,8,YouTube Ads
01/12/2020,16657,514,credit,40.61,568,8,Email Marketing
01/12/2020,19009,501,credit,35.2,563,9,Email Marketing
01/12/2020,6050,515,credit,250.4,591,17,Facebook Ads
01/12/2020,16162,505,credit,72.13,568,12,Email Marketing
01/12/2020,17058,514,paypal,208.98,616,9,Facebook Ads
01/12/2020,414,505,credit,414.86,566,38,Facebook Ads
01/12/2020,4745,510,paypal,4.5,562,6,YouTube Ads
01/12/2020,520,509,credit,288.86,612,17,Email Marketing
01/12/2020,18738,508,credit,305.39,549,32,Facebook Ads
01/12/2020,18280,513,paypal,152.12,533,12,YouTube Ads
01/12/2020,9586,506,paypal,55.93,538,10,Email Marketing
01/12/2020,13979,507,credit,276.93,540,21,Email Marketing
01/12/2020,19094,509,credit,13.93,513,7,YouTube Ads
01/12/2020,1325,508,paypal,181.37,576,21,Organic/Direct
01/12/2020,12018,508,paypal,78.85,592,9,Google Search Ads
01/12/2020,1774,513,paypal,151.52,516,21,YouTube Ads
01/12/2020,14067,504,paypal,702.6,624,8,Google Search Ads
01/12/2020,19677,507,paypal,196.97,532,19,Facebook Ads
01/12/2020,11575,508,paypal,46.51,540,10,Google Search Ads
01/12/2020,14429,510,paypal,124.45,580,18,Organic/Direct
02/12/2020,12606,514,credit,58.88,11.8,8,Email Marketing
02/12/2020,14803,515,credit,269.65,23.5,12,Google Search Ads
02/12/2020,3979,507,paypal,485.72,22.2,30,Organic/Direct
02/12/2020,3215,504,credit,266.12,28.3,24,Facebook Ads
02/12/2020,4068,503,credit,56.08,32.2,9,Google Search Ads
02/12/2020,8081,503,credit,186.17,26.6,6,Google Search Ads
02/12/2020,3640,514,credit,30.28,22.7,7,Facebook Ads
02/12/2020,15245,505,paypal,513.51,5.4,22,Facebook Ads
02/12/2020,4462,502,credit,189.84,19.1,23,Facebook Ads
02/12/2020,18145,501,paypal,2.48,19.1,6,Email Marketing
02/12/2020,7340,503,paypal,32.69,16.4,9,Facebook Ads
02/12/2020,2082,515,paypal,424.76,32.7,43,Facebook Ads
02/12/2020,17926,503,paypal,85.92,17.9,12,Email Marketing
02/12/2020,5576,507,paypal,8.78,36.4,7,Facebook Ads
02/12/2020,2547,511,paypal,480.76,72.4,54,YouTube Ads
02/12/2020,18788,502,credit,23.55,16,8,Facebook Ads
02/12/2020,11127,503,credit,79.27,11.2,9,YouTube Ads
02/12/2020,5630,504,credit,39.29,3.1,9,Email Marketing
02/12/2020,3994,515,credit,6.56,28.7,6,YouTube Ads
02/12/2020,1561,515,paypal,337.41,36.8,28,Email Marketing
02/12/2020,4098,510,credit,42.31,29.7,8,Google Search Ads
02/12/2020,11176,512,paypal,30.45,23.9,7,Email Marketing
02/12/2020,14130,502,paypal,177.28,16.1,11,Google Search Ads
02/12/2020,17382,508,credit,317.91,26.2,38,Organic/Direct
02/12/2020,9643,513,credit,48.11,13.5,6,Email Marketing
02/12/2020,16356,508,credit,147.41,14.9,17,Google Search Ads
02/12/2020,19687,515,paypal,363.4,27.6,10,YouTube Ads
02/12/2020,7740,507,paypal,203.04,7.1,21,YouTube Ads
02/12/2020,11254,503,credit,25.52,15.2,8,Email Marketing
02/12/2020,4471,504,paypal,14.6,15.1,7,Organic/Direct
02/12/2020,14171,507,paypal,43.31,17.1,7,Facebook Ads
02/12/2020,5459,513,credit,78.73,8.1,9,YouTube Ads
02/12/2020,12339,502,paypal,18.96,39.5,7,Facebook Ads
02/12/2020,16892,507,credit,702.23,52.8,67,Facebook Ads
02/12/2020,19967,512,credit,136.6,30.1,16,Facebook Ads
02/12/2020,2567,507,credit,373.15,58.9,33,Organic/Direct
02/12/2020,8175,508,credit,19.86,4.3,7,Facebook Ads
02/12/2020,19057,501,credit,54.29,14.5,8,YouTube Ads
02/12/2020,2921,504,paypal,167.67,41.5,16,Google Search Ads
02/12/2020,11730,515,credit,216.72,13.8,11,Facebook Ads
02/12/2020,6931,507,credit,212.19,37.4,26,Email Marketing
02/12/2020,15352,513,credit,415.57,42,8,Facebook Ads
02/12/2020,10392,509,paypal,9.41,27,6,Email Marketing
02/12/2020,13416,509,paypal,137.35,25.5,8,Facebook Ads
02/12/2020,7147,508,paypal,20.79,24.3,8,Organic/Direct
02/12/2020,16813,515,paypal,58.46,79.5,9,Facebook Ads
02/12/2020,18862,505,credit,111.05,34.3,15,Organic/Direct
02/12/2020,2518,515,credit,115.72,85.4,11,Google Search Ads
02/12/2020,9490,508,credit,278.2,36.9,11,Email Marketing
02/12/2020,4349,502,credit,217.45,19.9,7,Google Search Ads
02/12/2020,4575,504,credit,126.17,16.1,9,Organic/Direct
02/12/2020,2005,513,credit,423.97,43.3,10,Google Search Ads
02/12/2020,6752,502,credit,43.17,14.5,7,Facebook Ads
02/12/2020,9475,503,paypal,74.99,7.9,8,Email Marketing
02/12/2020,3890,512,paypal,3.49,2.7,6,Google Search Ads
02/12/2020,18449,512,paypal,94.59,11.1,14,Facebook Ads
02/12/2020,15823,507,credit,150.64,9.2,9,Organic/Direct
02/12/2020,12968,515,paypal,479.81,58.1,42,Email Marketing
02/12/2020,13962,505,paypal,68.27,13.6,10,Organic/Direct
02/12/2020,15006,514,paypal,123.28,109.5,11,Email Marketing
02/12/2020,18671,510,credit,509.88,58.8,42,YouTube Ads
02/12/2020,6388,510,paypal,68.36,14.3,11,Organic/Direct
02/12/2020,15232,515,credit,119.48,26.8,9,YouTube Ads
02/12/2020,1291,508,paypal,271.77,12.8,15,Organic/Direct
02/12/2020,5828,510,paypal,156.3,9.1,13,YouTube Ads
02/12/2020,5976,504,paypal,237.55,27.5,20,Google Search Ads
02/12/2020,8812,501,credit,103.56,24.7,10,Facebook Ads
02/12/2020,17734,503,credit,344.1,10.4,13,Facebook Ads
02/12/2020,4099,506,credit,7.46,28,7,YouTube Ads
02/12/2020,1801,515,credit,167.75,30.5,13,Email Marketing
02/12/2020,12007,502,paypal,247.83,21.6,23,Organic/Direct
02/12/2020,14529,507,credit,354.13,44.3,24,Email Marketing
02/12/2020,15791,502,paypal,380.25,33.1,35,Organic/Direct
02/12/2020,17554,508,credit,6.34,25.2,6,YouTube Ads
02/12/2020,8587,512,credit,180.09,34.7,9,Email Marketing
02/12/2020,4704,508,credit,515.11,68.2,50,Email Marketing
02/12/2020,12753,502,credit,262.4,33.2,18,Facebook Ads
02/12/2020,6875,512,paypal,73.65,22.7,12,Email Marketing
02/12/2020,17823,505,paypal,125.64,16.3,12,YouTube Ads
02/12/2020,15235,507,paypal,156.48,34,12,YouTube Ads
02/12/2020,292,510,paypal,152.75,6.5,11,YouTube Ads
02/12/2020,7116,512,credit,80.52,22.6,12,YouTube Ads
02/12/2020,225,511,credit,278.64,49.6,33,Organic/Direct
02/12/2020,15998,509,paypal,101.88,42.8,13,Organic/Direct
02/12/2020,1183,509,paypal,18.96,7.9,7,Google Search Ads
02/12/2020,11242,515,paypal,293.44,39.9,26,YouTube Ads
02/12/2020,7840,510,credit,157.02,16.5,14,Email Marketing
02/12/2020,6449,504,credit,250.11,28.8,24,Email Marketing
02/12/2020,10878,511,paypal,199.4,17.6,15,Organic/Direct
02/12/2020,11061,513,paypal,37.48,8,9,Email Marketing
02/12/2020,8809,507,paypal,45.37,49.8,10,YouTube Ads
02/12/2020,14657,502,credit,37.5,12.4,6,Organic/Direct
02/12/2020,13101,510,paypal,66.53,43.1,7,Google Search Ads
02/12/2020,12359,508,credit,751.56,33.6,30,YouTube Ads
02/12/2020,9441,508,paypal,97.9,42.3,8,Organic/Direct
02/12/2020,6061,506,paypal,13.4,6.3,7,Email Marketing
02/12/2020,5247,508,paypal,72.5,33.8,11,Email Marketing
02/12/2020,3038,507,credit,140.35,3.5,16,Google Search Ads
02/12/2020,7872,501,paypal,87.03,16.6,9,YouTube Ads
02/12/2020,13359,506,paypal,286.87,20.5,21,Organic/Direct
02/12/2020,3713,512,paypal,616.81,75.2,11,Organic/Direct
02/12/2020,6091,504,paypal,421.06,50.3,19,Organic/Direct
02/12/2020,830,512,credit,238.81,15.3,11,YouTube Ads
02/12/2020,2128,502,paypal,55.52,16.7,9,Google Search Ads
02/12/2020,2996,504,credit,26.46,13.9,7,Facebook Ads
02/12/2020,18340,511,credit,2.79,13,6,Organic/Direct
02/12/2020,8834,510,credit,47.25,15.1,8,Facebook Ads
02/12/2020,19149,511,credit,78.7,18.5,13,Email Marketing
02/12/2020,18960,511,paypal,119.65,10.3,14,Facebook Ads
02/12/2020,4744,513,paypal,216.87,4.7,14,Google Search Ads
02/12/2020,13993,505,credit,250.73,19,29,YouTube Ads
02/12/2020,6979,515,credit,30.3,30.8,6,YouTube Ads
02/12/2020,7956,510,credit,246.64,12.3,12,Organic/Direct
02/12/2020,8548,505,credit,98.57,32.7,15,Facebook Ads
02/12/2020,11425,506,credit,67.39,16.9,7,Google Search Ads
02/12/2020,17138,515,paypal,168.22,33.1,20,Google Search Ads
02/12/2020,5004,509,credit,371.02,49.6,7,Facebook Ads
02/12/2020,4931,511,credit,27.63,5.1,6,YouTube Ads
02/12/2020,2751,506,paypal,718.41,63.7,13,Email Marketing
02/12/2020,17034,505,paypal,290.67,19.9,28,Facebook Ads
02/12/2020,14437,506,credit,451.92,48,20,Facebook Ads
02/12/2020,7683,511,paypal,161.14,47.7,11,Email Marketing
02/12/2020,2092,505,credit,34.85,7.8,7,Email Marketing
02/12/2020,445,514,credit,278.17,27,17,Email Marketing
02/12/2020,14717,501,credit,95.27,10.1,12,Facebook Ads
02/12/2020,13197,502,paypal,16.69,5.2,7,YouTube Ads
02/12/2020,5753,510,paypal,163.78,44.5,22,Google Search Ads
02/12/2020,6214,513,paypal,74.48,13.8,6,Email Marketing
02/12/2020,4767,514,paypal,694.36,47.7,60,Facebook Ads
02/12/2020,10369,512,paypal,305.63,23.7,15,Google Search Ads
02/12/2020,16067,514,credit,180.41,60.4,20,Email Marketing
02/12/2020,2666,511,credit,296.32,20.4,12,YouTube Ads
02/12/2020,5540,503,paypal,72.96,8,8,YouTube Ads
02/12/2020,16197,510,paypal,312.67,10.9,30,Email Marketing
02/12/2020,10889,502,paypal,48.12,14.1,8,YouTube Ads
02/12/2020,5234,507,credit,250.58,20.8,16,Organic/Direct
02/12/2020,12152,508,credit,49.46,23.5,7,YouTube Ads
02/12/2020,18213,503,credit,42.27,76.5,7,Email Marketing
02/12/2020,16033,510,credit,61.61,57.5,10,Google Search Ads
02/12/2020,19491,506,paypal,35.29,27.3,6,Google Search Ads
02/12/2020,14806,508,credit,148.12,12.3,12,Organic/Direct
02/12/2020,18569,503,paypal,0.37,7.6,6,YouTube Ads
02/12/2020,18255,512,paypal,133.24,18,11,Google Search Ads
02/12/2020,17888,506,credit,244.07,36.4,28,Email Marketing
02/12/2020,5099,510,credit,247.36,32.9,26,Email Marketing
02/12/2020,445,503,credit,595.13,48,13,Google Search Ads
02/12/2020,18656,503,credit,471.43,54.4,36,Facebook Ads
02/12/2020,4135,501,paypal,410.89,26.5,10,Facebook Ads
02/12/2020,14893,503,credit,772.31,20.6,12,Email Marketing
02/12/2020,13912,504,credit,110.01,14.6,12,Google Search Ads
02/12/2020,11458,508,paypal,160.46,12.7,21,Email Marketing
02/12/2020,725,506,paypal,84.98,15.7,13,Google Search Ads
02/12/2020,3874,511,credit,76.19,3.5,10,Facebook Ads
02/12/2020,7720,513,credit,424.54,43.2,12,Email Marketing
02/12/2020,12243,501,credit,110.43,9.3,10,YouTube Ads
02/12/2020,13980,504,credit,68.99,44.7,7,Google Search Ads
02/12/2020,4222,502,credit,171.3,26.4,13,Email Marketing
02/12/2020,17405,514,paypal,606.46,83.5,66,Email Marketing
02/12/2020,19631,502,paypal,183.25,30.7,19,YouTube Ads
02/12/2020,18633,512,credit,270.25,113.9,27,YouTube Ads
02/12/2020,12975,510,paypal,88.31,41,7,Organic/Direct
02/12/2020,16936,514,paypal,48.89,6.8,6,YouTube Ads
02/12/2020,6679,504,paypal,222.02,35.9,10,Google Search Ads
02/12/2020,1938,510,paypal,115.97,38.9,8,Google Search Ads
02/12/2020,1927,511,credit,134.93,12.4,15,Google Search Ads
02/12/2020,4158,501,paypal,16.24,11.7,6,Google Search Ads
02/12/2020,3080,514,paypal,16.75,16.3,7,Google Search Ads
02/12/2020,17480,510,paypal,161.42,12.1,19,Facebook Ads
02/12/2020,13589,504,paypal,192.24,18.1,17,Organic/Direct
02/12/2020,8035,508,credit,233.43,58.6,10,YouTube Ads
02/12/2020,5111,513,paypal,50.94,5.2,7,Email Marketing
02/12/2020,6298,509,credit,244.13,41.4,18,YouTube Ads
02/12/2020,3120,514,paypal,49.44,8,6,Google Search Ads
02/12/2020,13945,506,paypal,49.06,33.1,9,Facebook Ads
02/12/2020,2914,510,credit,15.55,76.4,7,Facebook Ads
02/12/2020,18058,512,credit,152.27,27.1,17,Organic/Direct
02/12/2020,11618,504,credit,207.69,24.9,16,Facebook Ads
02/12/2020,853,512,paypal,436.87,48.2,16,Organic/Direct
02/12/2020,7258,512,paypal,48.79,62.7,10,Google Search Ads
02/12/2020,9486,512,credit,171.51,50.7,20,Organic/Direct
02/12/2020,14217,508,credit,65.1,7.3,10,Email Marketing
02/12/2020,4999,509,paypal,332.59,34.7,10,Organic/Direct
02/12/2020,13645,505,credit,265.7,25.2,30,Email Marketing
02/12/2020,16541,513,paypal,105.52,29.8,10,Email Marketing
02/12/2020,16849,507,paypal,743.23,13.9,61,Facebook Ads
02/12/2020,11308,514,credit,54.39,14.4,7,Email Marketing
02/12/2020,11963,508,credit,204.69,28.5,19,YouTube Ads
02/12/2020,7028,507,credit,192.85,51.3,14,Email Marketing
02/12/2020,2082,506,credit,101.59,47.9,7,YouTube Ads
02/12/2020,15723,511,paypal,96.46,12.9,14,YouTube Ads
02/12/2020,201,501,paypal,21.73,8.8,7,Organic/Direct
02/12/2020,8232,504,credit,32.96,4.8,7,Facebook Ads
02/12/2020,19502,508,paypal,197.56,36.1,8,YouTube Ads
02/12/2020,12885,512,credit,51.69,23.8,8,Email Marketing
02/12/2020,9256,507,credit,118.07,28.2,16,Email Marketing
02/12/2020,15928,514,paypal,191.21,26.3,16,Organic/Direct
02/12/2020,9378,511,paypal,126.17,14.1,13,Google Search Ads
02/12/2020,1899,504,credit,107.01,62.1,16,Organic/Direct
02/12/2020,2794,506,paypal,461.62,24.8,26,YouTube Ads
02/12/2020,19588,504,paypal,80.71,41.7,7,YouTube Ads
02/12/2020,18964,505,credit,54.22,5.2,9,Facebook Ads
02/12/2020,10546,512,credit,11.62,12.8,6,Organic/Direct
02/12/2020,3937,513,credit,542.46,48.9,19,Email Marketing
02/12/2020,10358,503,paypal,54.56,15,6,Email Marketing
02/12/2020,16269,510,credit,271.2,34.9,10,Google Search Ads
02/12/2020,3381,511,credit,242.43,10.6,25,Facebook Ads
02/12/2020,695,514,paypal,131.68,10.5,13,Google Search Ads
02/12/2020,18471,514,credit,98.71,6.2,7,Facebook Ads
02/12/2020,426,511,credit,350.86,11.7,33,Facebook Ads
02/12/2020,6664,514,paypal,284.83,68.8,9,Google Search Ads
02/12/2020,17320,507,paypal,159.6,27.2,16,Facebook Ads
02/12/2020,11660,511,paypal,329.78,36.8,17,Google Search Ads
02/12/2020,3819,512,paypal,409.46,46.3,44,Organic/Direct
02/12/2020,13924,502,paypal,219.07,26.9,17,Organic/Direct
02/12/2020,810,504,paypal,236.68,12.3,26,Google Search Ads
02/12/2020,3382,507,paypal,4.44,42,7,Email Marketing
02/12/2020,7086,506,paypal,427.45,54.2,41,Email Marketing
02/12/2020,5670,510,paypal,30.38,14.7,7,Facebook Ads
02/12/2020,17635,510,paypal,1.32,29.4,6,YouTube Ads
02/12/2020,10418,511,paypal,258.4,10.7,10,YouTube Ads
02/12/2020,15972,513,paypal,27.21,10.3,8,YouTube Ads
02/12/2020,12643,511,paypal,71.96,30.1,12,YouTube Ads
02/12/2020,12794,509,paypal,19.19,6.4,7,Email Marketing
02/12/2020,4877,510,credit,966.48,57.8,8,YouTube Ads
02/12/2020,4391,514,credit,283.04,24.6,23,Organic/Direct
02/12/2020,18517,503,credit,823.11,79.5,34,Facebook Ads
02/12/2020,14810,503,credit,22.98,46.3,7,Organic/Direct
02/12/2020,1595,508,credit,46.54,30.7,10,Google Search Ads
02/12/2020,7935,504,credit,73.8,33,11,Email Marketing
02/12/2020,1142,501,credit,28.99,12.7,7,Google Search Ads
02/12/2020,11357,514,credit,108.63,24.2,11,Facebook Ads
02/12/2020,17420,504,credit,166.09,5.9,15,Facebook Ads
02/12/2020,2479,507,paypal,52.56,15.1,9,Google Search Ads
02/12/2020,8185,510,credit,443.4,64.6,15,Google Search Ads
02/12/2020,14448,507,credit,243.44,30.1,21,Organic/Direct
02/12/2020,18017,511,paypal,190.48,17.4,14,Organic/Direct
02/12/2020,8571,513,credit,4.07,9.3,6,Facebook Ads
02/12/2020,10837,513,credit,964.79,79.8,55,Facebook Ads
02/12/2020,6781,505,paypal,44.06,46.9,7,Facebook Ads
02/12/2020,13996,512,credit,66.49,8.9,8,Facebook Ads
02/12/2020,15848,508,paypal,20.3,6.8,7,YouTube Ads
02/12/2020,4762,511,paypal,242.58,22.1,19,Organic/Direct
02/12/2020,8806,506,paypal,122.91,15.3,8,YouTube Ads
02/12/2020,10833,508,credit,23.51,34.9,6,Email Marketing
02/12/2020,12083,503,paypal,100.6,13.8,9,YouTube Ads
02/12/2020,19333,505,paypal,223.19,14,22,YouTube Ads
02/12/2020,13047,503,paypal,80.75,34.1,13,Organic/Direct
02/12/2020,5856,504,credit,12.13,25.6,7,YouTube Ads
02/12/2020,4317,514,credit,44.35,19.6,7,Google Search Ads
02/12/2020,17740,507,credit,24.55,2.5,8,YouTube Ads
02/12/2020,17907,511,paypal,4.57,9.2,6,Email Marketing
02/12/2020,16146,511,paypal,316.53,24.1,7,Email Marketing
02/12/2020,6750,506,credit,50.31,26.4,7,Organic/Direct
02/12/2020,5875,501,credit,392.68,34,25,YouTube Ads
02/12/2020,16531,501,credit,4.77,4.9,6,YouTube Ads
02/12/2020,8803,505,credit,81.99,29.1,11,Organic/Direct
02/12/2020,15137,502,credit,514.71,36.7,41,Facebook Ads
02/12/2020,13402,508,paypal,57.7,4.8,7,Email Marketing
02/12/2020,10042,512,credit,304.8,3,19,Organic/Direct
02/12/2020,5073,509,credit,24.83,4.9,7,Facebook Ads
02/12/2020,8587,511,paypal,258.2,31.4,21,YouTube Ads
02/12/2020,9835,508,paypal,131.47,14.5,15,Google Search Ads
02/12/2020,6421,508,paypal,224.22,32.7,20,Google Search Ads
02/12/2020,14045,509,paypal,59.23,20.3,9,Facebook Ads
02/12/2020,7087,511,paypal,441.41,42.5,32,Google Search Ads
02/12/2020,6995,511,credit,166.02,34.8,22,Email Marketing
02/12/2020,11370,512,paypal,222.05,48.2,15,Email Marketing
02/12/2020,8719,512,credit,29.97,8.9,8,Organic/Direct
02/12/2020,17367,515,paypal,127.56,25.2,11,YouTube Ads
02/12/2020,15605,509,credit,481,87.2,43,YouTube Ads
02/12/2020,10072,509,credit,465.17,30.4,46,Facebook Ads
02/12/2020,10371,511,paypal,60.24,68.1,7,Google Search Ads
02/12/2020,212,509,paypal,38.79,5.6,10,Organic/Direct
02/12/2020,12009,513,credit,129.35,27,13,Email Marketing
02/12/2020,2103,513,paypal,14.56,84.3,6,Google Search Ads
02/12/2020,15964,511,credit,109,43.5,7,Google Search Ads
02/12/2020,15434,513,paypal,263.02,17.7,15,Google Search Ads
02/12/2020,14174,513,paypal,6.95,7.2,6,Google Search Ads
02/12/2020,11442,504,credit,192.32,43.4,18,Facebook Ads
02/12/2020,13487,505,paypal,115.72,9.5,13,YouTube Ads
02/12/2020,19236,503,paypal,2.38,6.1,6,Email Marketing
02/12/2020,4256,510,paypal,12.24,15.6,6,Email Marketing
02/12/2020,5064,502,credit,145.45,22.4,18,Facebook Ads
02/12/2020,1028,505,paypal,143.91,11.3,10,Google Search Ads
02/12/2020,1642,509,credit,149.64,28.3,7,Organic/Direct
02/12/2020,18007,504,credit,9.7,9.1,7,Email Marketing
02/12/2020,4717,501,credit,24.2,3.1,7,Email Marketing
02/12/2020,3835,506,paypal,136.33,54.7,10,Organic/Direct
02/12/2020,2681,508,credit,25.29,14.3,7,Organic/Direct
02/12/2020,19887,509,credit,288.14,27.4,30,Google Search Ads
02/12/2020,13499,501,paypal,438.8,46.8,36,Facebook Ads
02/12/2020,8563,513,paypal,189.84,14.8,23,Facebook Ads
02/12/2020,337,502,credit,159.71,13.4,15,YouTube Ads
02/12/2020,8063,511,paypal,382.96,23.9,37,Facebook Ads
02/12/2020,8920,502,paypal,297.85,36.1,24,Organic/Direct
02/12/2020,10464,503,paypal,112.95,22.4,7,Organic/Direct
02/12/2020,16263,503,credit,74.91,8.9,8,YouTube Ads
02/12/2020,1561,503,paypal,422.46,50.6,9,Facebook Ads
02/12/2020,6307,501,paypal,7.59,18,6,YouTube Ads
02/12/2020,6109,506,paypal,370.64,28.3,23,Google Search Ads
02/12/2020,13810,508,paypal,267.16,34.8,22,YouTube Ads
02/12/2020,18766,513,credit,67.42,25.1,12,Google Search Ads
02/12/2020,6487,504,paypal,446.97,12.8,22,Facebook Ads
02/12/2020,11421,512,paypal,206.63,16.7,26,YouTube Ads
02/12/2020,10889,505,paypal,75.59,42.9,7,YouTube Ads
02/12/2020,13529,508,paypal,141.85,9.8,12,Facebook Ads
02/12/2020,910,502,credit,21.51,9.4,8,Facebook Ads
02/12/2020,17217,511,paypal,148.81,18.5,11,Organic/Direct
02/12/2020,8780,508,paypal,156.19,17.5,19,Organic/Direct
02/12/2020,11246,510,credit,298.57,23.9,29,Facebook Ads
02/12/2020,13963,501,credit,321.5,25.7,28,YouTube Ads
02/12/2020,1810,512,credit,78.39,16.4,8,YouTube Ads
02/12/2020,10693,502,paypal,682.78,73,15,Facebook Ads
02/12/2020,17891,503,credit,121.96,13.6,14,Google Search Ads
02/12/2020,4525,505,paypal,123.58,11.8,16,Organic/Direct
02/12/2020,15258,510,credit,292.83,12,9,Facebook Ads
02/12/2020,6523,512,paypal,344.18,38.9,33,Google Search Ads
02/12/2020,5535,512,paypal,7.12,3.7,6,YouTube Ads
02/12/2020,13431,501,paypal,21.49,6.7,7,Organic/Direct
02/12/2020,394,509,paypal,40.92,30,9,Facebook Ads
02/12/2020,591,512,credit,137.51,18.8,9,Email Marketing
02/12/2020,1764,503,paypal,47.07,9.5,10,YouTube Ads
02/12/2020,1777,509,paypal,48.81,23.2,8,Google Search Ads
02/12/2020,14211,506,credit,87.25,18.3,12,Facebook Ads
02/12/2020,3903,504,paypal,37.56,34.8,8,Organic/Direct
02/12/2020,17749,506,credit,564.75,100.5,58,Google Search Ads
02/12/2020,14462,515,paypal,27.86,17.3,6,Email Marketing
